Date Purchased,Receipt Number,Customer Name,Customer Address,Phone Number,Email,Store Location,Product Name,Product Code,Bar Code,Material Name,Color,Weight,Supplier,Lot Number,Price,Quantity,Tax,Total Price
2025-04-28,2cd31317-8874-41c5-88fe-3f405fe19173,Heather Michael,"8201 Elizabeth Fields, Port Eric, 97163",2333247073,heather.michael@hotmail.com,"01354 Moore Circles, South Nicholas, 22963",Pro ABS Filament,ABS-644,6.11231E+12,ABS,Black,500,PrintPro,L5888,33.88,4,9.49,145.01
2025-04-28,205d8635-cc87-458c-bb57-45dfe0345e68,Joseph Meyer,"899 Mercado Estate, South Roger, 80579",454.930.3646x871,joseph.meyer@hotmail.com,"20381 Foster Run, North April, 71152",Transparent PETG Filament,PET-293,3.08981E+12,PETG,Orange,500,MakerStuff,L8546,30.37,3,6.38,97.49
2025-04-28,89fdf534-e4f0-48a1-889d-43e77060ee63,Amanda Green,"8220 Henry Villages, East Leah, 29403",001-182-971-6815x724,amanda.green@yahoo.com,"00000 Marcus Throughway, North Haileyfort, 13380",Standard PLA Filament,PLA-203,5.09026E+12,PLA,Blue,500,ProtoPolymers,L1256,27.21,1,1.9,29.11
2025-04-28,69b88f33-3c5d-415e-9f79-260c9020dde2,Jose Miller,"99874 Boyd Trafficway, East Gregoryport, 66222",+1-056-708-6700x900,jose.miller@hotmail.com,"3655 Michael Path, Alyssafurt, 50009",Standard PLA Filament,PLA-549,2.48355E+12,PLA,Red,750,PrintPro,L5009,42.21,4,11.82,180.66
2025-04-28,66534f79-106d-4d9c-a5d2-74e88740108c,Jessica Tran,"70633 Guzman Ridges, Montgomerytown, 82342",001-822-104-0164x81880,jessica.tran@yahoo.com,"428 Jimenez Gateway, South Jennifer, 25101",Pro ABS Filament,ABS-339,4.32127E+12,ABS,Black,1000,MakerStuff,L1924,24.19,3,5.08,77.65
2025-04-28,8155db84-87c5-477f-9091-9dcdf5c0b490,Rickey Moore,"62586 Dalton Tunnel, Christopherton, 51643",625-540-2635x5824,rickey.moore@gmail.com,"017 Parker Turnpike, Michellehaven, 75960",Transparent PETG Filament,PET-776,0315388824521,PETG,Clear,1000,3DFilaments,L4881,29.04,2,4.07,62.15
2025-04-28,08e5dd93-dad5-4f42-a81a-035fe1e3d66c,Steven Decker,"50404 James Forge, Port Madison, 25972",495.163.2111x97871,steven.decker@hotmail.com,"93391 Travis Dale, Schneiderbury, 05640",Flexible TPU Filament,TPU-741,1.19876E+12,TPU,Purple,500,ProtoPolymers,L5923,28.24,2,3.95,60.43
2025-04-28,496e186a-9335-4c77-8599-1a45a3a868d7,Jennifer Warren,"02300 Matthew Mall, New Davidhaven, 02220",657.744.9160,jennifer.warren@hotmail.com,"365 Anderson Centers, West Cassandraville, 69439",Transparent PETG Filament,PET-904,1.84337E+12,PETG,Orange,1000,ProtoPolymers,L1768,49.16,4,13.76,210.4
2025-04-28,fd8190c8-dff4-4c91-b164-6c14f1a0051f,Katherine Russell,"23998 Charles Mission, Matthewchester, 10560",404-288-6050,katherine.russell@yahoo.com,"76660 Darren Crossroad, Deleontown, 06026",Flexible TPU Filament,TPU-288,0835669106271,TPU,Purple,750,ProtoPolymers,L7688,24.47,4,6.85,104.73
2025-04-28,b94eb6f8-9d50-4e83-9fd2-4b9aa5279af5,Charles Bentley,"12345 Williams Meadows, South Ashley, 64121",+1-768-293-8440x1348,charles.bentley@gmail.com,"735 Young Wall, South Brandon, 31138",Flexible TPU Filament,TPU-925,1.01571E+12,TPU,Purple,750,MakerStuff,L4692,29.01,2,4.06,62.08
2025-04-28,f99003d8-cad4-43f4-9e68-9a6c91c98ab6,Jasmine Pratt,"9207 Aguilar Expressway, Avilashire, 82260",+1-699-648-9971x8428,jasmine.pratt@yahoo.com,"693 Mark Cove, Andrewhaven, 41080",Flexible TPU Filament,TPU-497,3.23123E+12,TPU,Yellow,500,ProtoPolymers,L7824,36.71,2,5.14,78.56
2025-04-28,8c9bcaa6-07aa-440c-9762-0a6f6f24564d,Susan Brown,"087 Raymond Crest, Gallaghertown, 84640",234.838.9359x538,susan.brown@gmail.com,"804 Phyllis Lodge, East Rachelshire, 80455",Pro ABS Filament,ABS-967,2.69583E+12,ABS,Black,750,MakerStuff,L6411,39.39,4,11.03,168.59
2025-04-29,ab16b1fd-14ca-428c-9336-eb2833ba1e1b,Nicholas Russell,"30876 Emily Spur, Port James, 69773",951-434-6823x94840,nicholas.russell@gmail.com,"73008 Burke Loaf, North Darrylfurt, 66548",Transparent PETG Filament,PET-994,3.95002E+12,PETG,Clear,500,MakerStuff,L1844,28.04,1,1.96,30
2025-04-29,293572d3-fb63-43cb-8c35-bf2dec4fa141,Kelly Obrien,"507 Ayala Wall, Port Brandi, 58607",+1-620-534-4077x7946,kelly.obrien@gmail.com,"72662 Melvin Point, Lake Moniquefort, 50894",Standard PLA Filament,PLA-410,9.91407E+12,PLA,Blue,500,MakerStuff,L8854,26.26,3,5.51,84.29
2025-04-29,43bcbd12-4e9d-4db6-8bf6-60638b917e2d,James Hall,"55235 Rodriguez Plains, South Alexburgh, 89372",192-061-3638,james.hall@hotmail.com,"2778 Bennett Field, South Charles, 88040",Standard PLA Filament,PLA-348,9.0295E+12,PLA,Red,500,MakerStuff,L2922,42.4,4,11.87,181.47
2025-04-29,83eab8b5-d91b-4378-9d6f-affbe06bae1f,Ryan Mitchell,"37341 Ruiz Coves, South Joyce, 65992",+1-822-102-1798x21348,ryan.mitchell@yahoo.com,"98579 Hall Meadow, Port Lynn, 32355",Pro ABS Filament,ABS-577,2.85605E+12,ABS,Black,750,MakerStuff,L6269,43.26,4,12.11,185.15
2025-04-29,12a7186c-bb84-411f-a67c-b75491c64854,Amy Fields,"1770 Valencia Parks, South April, 19708",5068212235,amy.fields@yahoo.com,"216 Smith Isle, Gilesview, 53576",Flexible TPU Filament,TPU-577,8.21926E+12,TPU,Purple,1000,3DFilaments,L6053,27.84,4,7.8,119.16
2025-04-29,5b6047b0-1777-4760-b0ff-f474a7a3208e,Brittany Barton,"3699 Logan Ways, East Davidton, 43870",9386948424,brittany.barton@hotmail.com,"9881 Justin Mission, Riverston, 91632",Standard PLA Filament,PLA-420,2.38677E+12,PLA,Blue,1000,ProtoPolymers,L6246,47.42,3,9.96,152.22
2025-04-29,c743d9f1-2d08-413f-8ab1-71e0e6571d38,Shannon James,"91779 Cruz Drive, Wagnerberg, 17473",893-708-5806x23504,shannon.james@gmail.com,"566 Jennings Port, North Emilyburgh, 37148",Transparent PETG Filament,PET-402,5.54429E+12,PETG,Orange,500,MakerStuff,L3390,20.48,4,5.73,87.65
2025-04-29,afba5ddc-c81c-497a-9ba1-cbe2879d19c3,Michael Ochoa,"2328 Clarke Village, Port Shelia, 72090",001-156-241-5285,michael.ochoa@hotmail.com,"2562 Richard Radial, Port Heather, 45501",Standard PLA Filament,PLA-611,5.13819E+12,PLA,White,500,3DFilaments,L4768,31.39,2,4.39,67.17
2025-04-29,1b869a72-7424-4892-8b2c-a54d53435238,Jose Hughes,"509 Avila Trail, Mallorybury, 01497",491.891.1797,jose.hughes@gmail.com,"38593 Leon Corners, Jasonport, 12062",Flexible TPU Filament,TPU-840,5.53133E+12,TPU,Purple,1000,3DFilaments,L5216,42.89,4,12.01,183.57
2025-04-29,dd315c0b-530f-4e66-b49e-aaa30ef147f7,Connor Lindsey,"5009 Cisneros Drive, West Stephanieland, 05113",001-527-698-1987x80927,connor.lindsey@gmail.com,"5238 Morales Dam, Angelachester, 55037",Flexible TPU Filament,TPU-288,9.86787E+12,TPU,Yellow,750,MakerStuff,L6770,25.07,4,7.02,107.3
2025-04-29,8593d3a2-08a6-4a64-bb03-f61b5705a33e,William Bird,"485 Oconnell Underpass, Kristinport, 23802",249.116.5020x00245,william.bird@hotmail.com,"93132 Lauren Ways, Chadtown, 42965",Flexible TPU Filament,TPU-937,3.68214E+12,TPU,Purple,1000,PrintPro,L9584,21,1,1.47,22.47
2025-04-29,e2aef508-0213-4090-bd00-ff19608d5135,Paul Harvey,"727 Rodney Route, Ballport, 84799",(202)582-5431x83281,paul.harvey@hotmail.com,"31239 Natasha Rue, Lake Kevinland, 08232",Standard PLA Filament,PLA-169,1.83647E+12,PLA,Red,500,ProtoPolymers,L3252,45.27,2,6.34,96.88
2025-04-30,370ebb11-affe-402e-b508-e10c1035ddda,Amanda Wang,"8172 Rachel Neck, Floresstad, 74168",+1-472-629-0529x1876,amanda.wang@hotmail.com,"316 Andrea Falls, Hornefort, 23510",Standard PLA Filament,PLA-732,3.73992E+12,PLA,White,500,MakerStuff,L9285,33.67,1,2.36,36.03
2025-04-30,d32a9e06-9a86-440e-b263-3c6ae4ad77b0,Stephanie Browning,"62165 Danielle Freeway, East Peggy, 43112",+1-539-835-8446x1777,stephanie.browning@gmail.com,"64309 Green Glen, Carrville, 24154",Flexible TPU Filament,TPU-112,9.70293E+12,TPU,Yellow,1000,ProtoPolymers,L1257,20.19,4,5.65,86.41
2025-04-30,e0e660c2-b477-4af7-b8d7-e825bd6f6707,Elizabeth Carlson,"713 Zimmerman Viaduct, Devonside, 68520",220.125.6083,elizabeth.carlson@gmail.com,"04879 Stone Parkways, Baileyborough, 91375",Standard PLA Filament,PLA-614,5.85239E+12,PLA,Red,1000,3DFilaments,L9777,49.31,1,3.45,52.76
2025-04-30,17ca35a2-7ff7-4b20-97ee-a179afd063d6,Tiffany Young,"1995 Steve Key, East Monica, 75279",029-295-0143,tiffany.young@yahoo.com,"8309 Rhonda Ports, Gayland, 28080",Transparent PETG Filament,PET-296,9.12602E+12,PETG,Orange,500,PrintPro,L2578,35.72,2,5,76.44
2025-04-30,2d17534a-4834-49b1-88f5-d39ec3ad1a08,Robert Goodwin,"01911 Patrick Cove, East Bobby, 81439",001-072-587-3393x0493,robert.goodwin@yahoo.com,"5380 Stanley Wells, Kimberlyville, 20113",Flexible TPU Filament,TPU-482,1.14087E+12,TPU,Purple,750,3DFilaments,L5379,43.84,1,3.07,46.91
2025-04-30,be1e0254-e35a-4c0c-932f-dba1f106f955,Tina Hernandez,"6209 Jackie Lakes, Jenniferland, 97771",001-039-952-9701x3712,tina.hernandez@yahoo.com,"65858 Hughes Track, East Meghan, 34495",Transparent PETG Filament,PET-769,2.02706E+12,PETG,Orange,750,MakerStuff,L4700,28.99,1,2.03,31.02
2025-04-30,2c27d031-d7ef-46da-acd7-f2a348f89e30,Angela Ramirez,"99071 Simmons Ramp, South Jeremyberg, 37384",155.420.3403x01095,angela.ramirez@yahoo.com,"9756 Dean Land, Lawrencestad, 49255",Standard PLA Filament,PLA-157,3.47125E+12,PLA,Red,500,ProtoPolymers,L7213,31.31,4,8.77,134.01
2025-04-30,550714a7-3aac-4179-b66e-58a876421a9f,Brian Wilson,"103 Linda Street, Spencerville, 59395",(417)268-0808x1571,brian.wilson@gmail.com,"015 Steven Flat, South Shawnbury, 07563",Standard PLA Filament,PLA-760,1.04585E+12,PLA,Red,1000,MakerStuff,L2354,34.99,4,9.8,149.76
2025-04-30,fad5ab17-0ebd-4eef-8836-b2d104dbe9aa,Jane Johnson,"625 Griffin Squares, Carlsonfort, 04391",180.533.9627,jane.johnson@yahoo.com,"6621 Richards Pine, Port Devon, 62760",Transparent PETG Filament,PET-316,4.66615E+12,PETG,Clear,1000,PrintPro,L9653,47.56,2,6.66,101.78
2025-04-30,af665d67-7063-40c4-971f-0676769767b7,Sergio Tucker,"1400 Richards Plains, Port Jenniferview, 75758",5315204998,sergio.tucker@gmail.com,"497 Logan Pines, Fowlerland, 26540",Flexible TPU Filament,TPU-656,1.66984E+12,TPU,Yellow,750,PrintPro,L2218,40.52,3,8.51,130.07
2025-04-30,aa54e68f-a927-4d42-a88a-2e51d74d930e,Todd Cisneros,"7943 Mariah Track, Samuelborough, 97096",001-899-499-1970x142,todd.cisneros@yahoo.com,"203 Williams Mount, North Christopher, 07699",Standard PLA Filament,PLA-870,0418135998985,PLA,Red,500,3DFilaments,L1256,48.83,2,6.84,104.5
2025-04-30,796c39ad-6b35-49b9-8bfc-8c458a43aa23,Nicole Deleon,"2117 Jessica Plain, Sarahhaven, 04503",864-482-2175,nicole.deleon@hotmail.com,"397 Kim Branch, North Lisa, 34514",Transparent PETG Filament,PET-793,5.71237E+12,PETG,Orange,500,3DFilaments,L3661,36.91,4,10.33,157.97
